reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:09.185357,25,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:11.746388,25,1,1,peck,0.7423611111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:13.252616,25,1,1,peck,0.6791666666666667,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:13.253646,25,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:13.344628,26,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:18.353965,26,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:20.363456,26,1,1,peck,0.6951388888888889,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:20.363986,26,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:20.451148,27,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:25.460949,27,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:27.418032,27,1,1,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:29.563664,27,1,1,peck,0.7423611111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:31.103220,27,1,1,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:31.104312,27,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:31.190777,28,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:36.202961,28,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:37.677312,28,1,1,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:37.678348,28,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:37.763098,29,1,1,reinforcement,0,0,False
