reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.126090,0,3.0,33,peck,0.7118055555555556,0.3533333333333334,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.213569,0,3.0,34,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.286773,0,3.0,34,peck,0.7118055555555556,0.3466666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.361710,0,3.0,35,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.423242,0,3.0,35,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.509789,0,3.0,36,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.571481,0,3.0,36,peck,0.7118055555555556,0.35111111111111115,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.682684,0,3.0,37,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.744955,0,3.0,37,peck,0.7006944444444444,0.3488888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.832022,0,3.0,38,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:13.893004,0,3.0,38,peck,0.6958333333333333,0.3488888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.016426,0,3.0,39,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.064502,0,3.0,39,peck,0.6958333333333333,0.34444444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.151044,0,3.0,40,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.200712,0,3.0,40,peck,0.6986111111111111,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.287475,0,3.0,41,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.361199,0,3.0,41,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.448942,0,3.0,42,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.608736,0,3.0,42,peck,0.70625,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:14.609251,0,3.0,43,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:15.591275,0,3.0,43,peck,0.6958333333333333,0.3522222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:15.591790,0,3.0,44,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:15.936216,0,3.0,44,peck,0.6805555555555556,0.36,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:16.071566,0,3.0,45,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:16.133109,0,4.0,45,peck,0.6958333333333333,0.3555555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:16.220853,0,4.0,46,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:16.295638,0,4.0,46,peck,0.6798611111111111,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:16.406823,0,4.0,47,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:17.500801,0,4.0,47,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:17.563017,0,4.0,48,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:17.636422,0,4.0,48,peck,0.7138888888888889,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:17.747765,0,4.0,49,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:17.833455,0,4.0,49,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:17.945697,0,4.0,50,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.006382,0,4.0,50,peck,0.6986111111111111,0.3666666666666667,False
